master_id,hubspot_id,segment,acquisition_channel,mrr_mxn,churned,reference_month,asof_month,usage_months_asof,score_momentum,score_mom,score_drawdown,score_tenure,tickets_window_total,tickets_window_urgent,csat_window_avg,activation_score,health_score,risk_band,flagged_10,flagged_15,flagged_20
f9258b3410f9,HS-100590,SMB,Webinar,2146.00,False,2024-08,2024-06,7,57.61,98.46,40.85,29.08,1,0,,2.65,54.71,riesgo bajo,False,False,False
1e08214c6d84,HS-100397,Mid-Market,Evento,23707.00,False,2024-08,2024-06,22,44.27,69.06,20.85,75.15,0,0,,71.28,54.98,riesgo bajo,False,False,False
a6d940689369,HS-100461,SMB,Partner,3170.00,False,2024-08,2024-06,22,31.45,56.07,33.59,93.31,0,0,,11.54,55.25,riesgo bajo,False,False,False
0df07dc09d21,HS-100456,SMB,Webinar,7315.00,False,2024-08,2024-06,22,23.93,56.07,40.85,98.54,0,0,,18.63,55.28,riesgo bajo,False,False,False
7b530221112a,HS-100304,Mid-Market,Webinar,13490.00,False,2024-08,2024-06,16,48.03,69.74,48.89,57.31,0,0,,76.07,55.28,riesgo bajo,False,False,False
28e7c24cd4cb,HS-100629,SMB,Paid Search,8981.00,False,2024-08,2024-06,13,61.20,29.06,90.09,48.54,0,0,,36.50,55.31,riesgo bajo,False,False,False
43aa39bba634,HS-100163,Mid-Market,Partner,18378.00,False,2024-08,2024-06,16,48.38,68.72,49.83,57.31,0,0,,58.29,55.34,riesgo bajo,False,False,False
7c71e1e60120,HS-100594,SMB,Organic,8651.00,False,2024-08,2024-06,22,34.36,56.07,36.24,88.92,0,0,,28.29,55.35,riesgo bajo,False,False,False
f1a6ca1331db,HS-100032,SMB,Referral,2794.00,False,2024-08,2024-06,22,42.05,56.07,24.44,86.15,2,1,1.50,32.22,55.44,riesgo bajo,False,False,False
f268910f164f,HS-100015,SMB,Webinar,3143.00,False,2024-08,2024-06,15,55.21,79.83,26.32,54.00,0,0,,38.38,55.44,riesgo bajo,False,False,False
d57e35ff96ea,HS-100150,SMB,Referral,5358.00,False,2024-08,2024-06,22,40.17,56.07,51.79,75.15,0,0,,47.78,55.59,riesgo bajo,False,False,False
9ae028b62042,HS-100277,Mid-Market,Partner,14704.00,False,2024-08,2024-06,22,27.35,47.09,47.18,98.54,2,0,3.50,79.49,55.63,riesgo bajo,False,False,False
f618418fca35,HS-100157,Mid-Market,Outbound SDR,13689.00,False,2024-08,2024-06,22,47.52,44.44,51.62,75.15,3,0,2.67,74.02,55.81,riesgo bajo,False,False,False
723875008eb9,HS-100578,Enterprise,Paid Search,72978.00,False,2024-08,2024-06,17,68.21,12.48,76.75,60.15,1,1,5.00,89.06,55.93,riesgo bajo,False,False,False
ed0225bd89c5,HS-100593,SMB,Paid Search,7626.00,False,2024-08,2024-06,15,48.72,93.33,26.75,54.00,1,0,4.00,7.18,55.93,riesgo bajo,False,False,False
093598bb9373,HS-100490,Enterprise,Referral,55513.00,False,2024-08,2024-06,22,39.49,22.05,55.90,98.54,0,0,,96.92,56.18,riesgo bajo,False,False,False
afea25b3f304,HS-100215,Mid-Market,Referral,12468.00,False,2024-08,2024-06,7,66.50,56.07,90.09,29.08,0,0,,39.57,56.73,riesgo bajo,False,False,False
99340d33f3fb,HS-100037,SMB,Referral,5978.00,False,2024-08,2024-06,22,53.68,21.28,59.74,82.54,0,0,,13.50,56.77,riesgo bajo,False,False,False
9d7de9537b7e,HS-100635,SMB,Outbound SDR,4033.00,False,2024-08,2024-06,3,72.82,70.60,90.09,12.15,1,0,,50.68,56.77,riesgo bajo,False,False,False
c518f6a1dc57,HS-100419,Mid-Market,Organic,23920.00,False,2024-08,2024-06,11,57.26,56.07,90.09,40.23,0,0,,56.24,56.84,riesgo bajo,False,False,False
b585e4ebcc98,HS-100316,Mid-Market,Partner,18752.00,False,2024-08,2024-06,22,43.76,45.73,43.93,86.15,0,0,,71.45,56.90,riesgo bajo,False,False,False
7c22a127f33f,HS-100176,SMB,Webinar,5039.00,False,2024-08,2024-06,22,35.38,56.07,31.37,95.85,0,0,,24.96,57.06,riesgo bajo,False,False,False
0d4cd09dfa99,HS-100221,Mid-Market,Organic,19359.00,False,2024-08,2024-06,22,66.67,31.20,32.99,75.15,1,0,4.00,86.67,57.07,riesgo bajo,False,False,False
21f411028416,HS-100169,SMB,Organic,4774.00,False,2024-08,2024-06,5,74.10,56.07,90.09,21.62,0,0,,10.26,57.15,riesgo bajo,False,False,False
58660e0d4e6c,HS-100153,SMB,Webinar,7606.00,False,2024-08,2024-06,5,74.10,56.07,90.09,21.62,0,0,,8.29,57.15,riesgo bajo,False,False,False
3dc38ff1f062,HS-100058,SMB,Webinar,3331.00,False,2024-08,2024-06,5,83.76,39.49,90.09,21.62,0,0,,51.62,57.21,riesgo bajo,False,False,False
bcbbeb996730,HS-100495,SMB,Organic,4227.00,False,2024-08,2024-06,21,53.50,29.06,75.47,71.92,0,0,,52.56,57.43,riesgo bajo,False,False,False
95b0e7ccdb63,HS-100281,Enterprise,Evento,57489.00,False,2024-08,2024-06,4,73.50,65.30,90.09,17.31,2,1,4.00,85.98,57.49,riesgo bajo,False,False,False
34c5037c1d22,HS-100198,Enterprise,Outbound SDR,51045.00,False,2024-08,2024-06,7,68.72,56.07,90.09,29.08,1,0,5.00,88.03,57.50,riesgo bajo,False,False,False
652a84cfe5c1,HS-100631,Mid-Market,Paid Search,23987.00,False,2024-08,2024-06,6,65.13,81.71,71.97,25.31,0,0,,62.91,57.53,riesgo bajo,False,False,False
a888ac2fc626,HS-100190,SMB,Webinar,3215.00,False,2024-08,2024-06,11,62.56,87.44,42.74,40.23,0,0,,52.82,57.86,riesgo bajo,False,False,False
659b8fb24c41,HS-100141,Enterprise,Webinar,43973.00,False,2024-08,2024-06,21,59.66,47.86,40.00,71.92,0,0,,94.19,58.03,riesgo bajo,False,False,False
48c20dcf6fe4,HS-100619,Mid-Market,Evento,25110.00,False,2024-08,2024-06,11,83.25,48.38,47.86,40.23,0,0,,84.10,58.06,riesgo bajo,False,False,False
572d46de8d86,HS-100255,SMB,Webinar,5851.00,False,2024-08,2024-06,21,45.81,93.33,12.14,71.92,0,0,,20.68,58.10,riesgo bajo,False,False,False
937eb80b0184,HS-100633,SMB,Paid Search,6164.00,False,2024-08,2024-06,6,87.01,32.82,90.09,25.31,0,0,,53.59,58.12,riesgo bajo,False,False,False
c29e32af3d21,HS-100609,SMB,Organic,8005.00,False,2024-08,2024-06,9,71.62,71.97,55.30,35.00,1,0,,45.73,58.26,riesgo bajo,False,False,False
88a8efcac170,HS-100047,SMB,Referral,3746.00,False,2024-08,2024-06,3,64.44,93.33,90.09,12.15,1,0,4.00,9.15,58.38,riesgo bajo,False,False,False
419e91f90223,HS-100172,SMB,Evento,8737.00,False,2024-08,2024-06,22,65.64,16.92,50.68,82.54,0,0,,21.79,58.72,riesgo bajo,False,False,False
6e9112a3a693,HS-100147,Mid-Market,Webinar,24498.00,False,2024-08,2024-06,22,51.28,22.22,51.45,95.85,1,0,2.00,76.41,58.86,riesgo bajo,False,False,False
70ea0c23bdb2,HS-100038,SMB,Evento,5198.00,False,2024-08,2024-06,22,45.13,25.04,90.09,82.54,0,0,,16.58,59.08,riesgo bajo,False,False,False
538f62518bf7,HS-100448,Mid-Market,Evento,144600.00,False,2024-08,2024-06,6,72.65,70.60,80.00,25.31,0,0,,79.83,59.14,riesgo bajo,False,False,False
16c951b00315,HS-100060,SMB,Paid Search,3634.00,False,2024-08,2024-06,7,72.48,98.46,36.24,29.08,2,0,2.00,1.28,59.22,riesgo bajo,False,False,False
664b9e778e26,HS-100377,Mid-Market,Evento,10980.00,False,2024-08,2024-06,18,52.48,90.94,25.64,63.23,1,0,1.00,63.76,59.37,riesgo bajo,False,False,False
1a38af8fa679,HS-100446,Enterprise,Referral,44362.00,False,2024-08,2024-06,22,27.52,85.98,30.43,93.31,2,0,,91.45,59.39,riesgo bajo,False,False,False
99787ccefdee,HS-100233,Mid-Market,Referral,22874.00,False,2024-08,2024-06,22,59.15,26.84,49.83,86.15,0,0,,62.22,59.39,riesgo bajo,False,False,False
c92187f76a50,HS-100092,Mid-Market,Referral,451603.50,False,2024-08,2024-06,22,58.29,18.97,77.95,78.54,3,0,4.00,80.85,59.45,riesgo bajo,False,False,False
5211255cc108,HS-100468,Mid-Market,Outbound SDR,20832.00,False,2024-08,2024-06,22,54.53,42.91,34.36,88.92,1,0,1.00,86.50,59.50,riesgo bajo,False,False,False
789c81ac0120,HS-100356,Mid-Market,Evento,19507.00,False,2024-08,2024-06,17,67.69,43.50,60.43,60.15,1,0,3.00,78.29,59.50,riesgo bajo,False,False,False
14c82590fbd2,HS-100324,SMB,Outbound SDR,8192.00,False,2024-08,2024-06,20,76.24,26.84,45.21,68.92,0,0,,49.23,59.51,riesgo bajo,False,False,False
8c5f19b3b0d6,HS-100069,SMB,Partner,6541.00,False,2024-08,2024-06,5,70.09,95.56,64.27,21.62,0,0,,26.32,59.77,riesgo bajo,False,False,False
cc7284c118af,HS-100199,Enterprise,Referral,83527.00,False,2024-08,2024-06,8,62.22,85.64,74.36,32.46,1,0,1.00,89.23,59.80,riesgo bajo,False,False,False
f2bfbed8aeda,HS-100200,Mid-Market,Organic,18128.00,False,2024-08,2024-06,13,70.77,35.04,90.09,48.54,1,0,5.00,70.51,59.85,riesgo bajo,False,False,False
2e1dc645f108,HS-100240,SMB,Paid Search,6672.00,False,2024-08,2024-06,12,68.38,56.07,75.47,44.69,0,0,,47.78,59.87,riesgo bajo,False,False,False
cbf0d50a86e7,HS-100256,Mid-Market,Referral,11213.00,False,2024-08,2024-06,22,36.58,72.56,35.21,91.08,1,0,5.00,80.00,59.92,riesgo bajo,False,False,False
6b9938219d8f,HS-100608,SMB,Evento,3133.00,False,2024-08,2024-06,22,48.55,93.33,5.47,78.54,0,0,,29.32,60.04,riesgo bajo,False,False,False
7098e946d95f,HS-100179,Enterprise,Referral,87093.00,False,2024-08,2024-06,20,51.79,63.76,56.58,68.92,0,0,,93.50,60.04,riesgo bajo,False,False,False
7cd86d7f8789,HS-100574,Mid-Market,Paid Search,19654.00,False,2024-08,2024-06,22,54.87,44.96,41.71,86.15,1,0,,77.61,60.30,riesgo bajo,False,False,False
0e7b9d22a314,HS-100306,Enterprise,Outbound SDR,66910.00,False,2024-08,2024-06,16,60.85,80.34,39.83,57.31,1,0,2.00,98.63,60.53,riesgo bajo,False,False,False
c8d1b8b01b16,HS-100582,Enterprise,Outbound SDR,45076.00,False,2024-08,2024-06,22,46.84,68.55,22.39,91.08,1,0,1.00,98.46,60.79,riesgo bajo,False,False,False
f278c285db4a,HS-100113,Enterprise,Evento,47414.00,False,2024-08,2024-06,3,76.92,84.10,90.09,12.15,1,0,,91.62,60.90,riesgo bajo,False,False,False
567a1080b6c7,HS-100477,SMB,Webinar,8414.00,False,2024-08,2024-06,15,80.51,56.07,35.56,54.00,0,0,,27.95,60.93,riesgo bajo,False,False,False
87428c0f5a32,HS-100497,Mid-Market,Paid Search,15803.00,False,2024-08,2024-06,21,50.26,56.07,71.62,71.92,1,1,5.00,64.27,61.12,riesgo bajo,False,False,False
ba0e4a372968,HS-100591,SMB,Webinar,2841.00,False,2024-08,2024-06,12,65.81,56.07,90.09,44.69,0,0,,9.66,61.17,riesgo bajo,False,False,False
4852e6665bc7,HS-100516,SMB,Organic,6853.00,False,2024-08,2024-06,22,58.12,31.20,44.96,93.31,0,0,,54.53,61.32,riesgo bajo,False,False,False
c80df26f0cb2,HS-100119,Enterprise,Referral,946020.00,False,2024-08,2024-06,22,45.64,99.66,19.49,75.15,1,0,2.00,99.83,61.37,riesgo bajo,False,False,False
f4369dc52865,HS-100644,SMB,Webinar,6602.00,False,2024-08,2024-06,19,56.92,93.33,20.68,66.31,1,0,4.00,27.18,61.58,riesgo bajo,False,False,False
a62f0320022a,HS-100414,Mid-Market,Outbound SDR,10451.00,False,2024-08,2024-06,3,74.53,91.79,90.09,12.15,0,0,,68.38,61.60,riesgo bajo,False,False,False
dbb9781b47c5,HS-100447,Enterprise,Organic,65842.00,False,2024-08,2024-06,14,72.31,48.55,77.44,51.08,0,0,,88.38,61.96,riesgo bajo,False,False,False
6cf7fe3272fc,HS-100175,Mid-Market,Partner,12805.00,False,2024-08,2024-06,11,62.74,88.55,69.57,40.23,1,0,4.00,76.58,62.17,riesgo bajo,False,False,False
8a377898dd91,HS-100362,Mid-Market,Organic,11590.00,False,2024-08,2024-06,4,81.37,75.04,90.09,17.31,0,0,,83.25,62.19,riesgo bajo,False,False,False
89d3af7bfbf6,HS-100479,Enterprise,Paid Search,69125.00,False,2024-08,2024-06,17,68.55,45.30,74.19,60.15,1,0,5.00,87.35,62.23,riesgo bajo,False,False,False
f81f32be9b74,HS-100409,Enterprise,Paid Search,81671.00,False,2024-08,2024-06,21,62.91,65.13,37.61,71.92,0,0,,82.56,62.26,riesgo bajo,False,False,False
ae22895bdbc5,HS-100278,Mid-Market,Outbound SDR,16757.00,False,2024-08,2024-06,21,71.11,25.04,72.65,71.92,2,0,2.00,80.68,62.37,riesgo bajo,False,False,False
67e350db2ed9,HS-100391,Enterprise,Paid Search,50321.00,False,2024-08,2024-06,19,64.96,67.69,42.56,66.31,1,0,2.00,96.41,62.55,riesgo bajo,False,False,False
54e0cdf8d6e2,HS-100308,SMB,Paid Search,53594.50,False,2024-08,2024-06,3,81.71,84.62,90.09,12.15,1,0,4.00,53.85,62.68,riesgo bajo,False,False,False
ae32988dfca5,HS-100647,Mid-Market,Paid Search,282216.00,False,2024-08,2024-06,19,62.39,38.29,90.09,66.31,0,0,,59.06,62.90,riesgo bajo,False,False,False
2046e13bb328,HS-100109,SMB,Partner,6764.00,False,2024-08,2024-06,22,63.59,29.06,75.81,78.54,0,0,,33.50,63.00,riesgo bajo,False,False,False
7e3cff38400b,HS-100583,SMB,Evento,7196.00,False,2024-08,2024-06,5,79.83,76.24,90.09,21.62,0,0,,23.59,63.19,riesgo bajo,False,False,False
a016ad959c90,HS-100396,Enterprise,Outbound SDR,51587.00,False,2024-08,2024-06,11,84.62,74.02,44.79,40.23,0,0,,94.02,63.21,riesgo bajo,False,False,False
89c4b5ff4a9f,HS-100445,Mid-Market,Referral,13442.00,False,2024-08,2024-06,19,71.28,34.10,77.09,66.31,2,0,5.00,58.63,63.22,riesgo bajo,False,False,False
eff19c144690,HS-100275,SMB,Evento,7843.00,False,2024-08,2024-06,22,56.07,70.60,39.40,78.54,0,0,,50.34,63.22,riesgo bajo,False,False,False
f08e91043b03,HS-100285,Mid-Market,Partner,17993.00,False,2024-08,2024-06,15,83.59,42.22,62.14,54.00,0,0,,75.04,63.22,riesgo bajo,False,False,False
57c8aca8703d,HS-100551,SMB,Partner,6557.00,False,2024-08,2024-06,22,67.01,14.79,58.97,93.31,1,0,1.00,38.63,63.25,riesgo bajo,False,False,False
51a517c1a25b,HS-100309,Mid-Market,Referral,27955.00,False,2024-08,2024-06,7,80.34,64.62,90.09,29.08,0,0,,65.47,63.28,riesgo bajo,False,False,False
c95e7040378c,HS-100346,Mid-Market,Outbound SDR,24468.00,False,2024-08,2024-06,22,51.97,65.81,30.94,91.08,0,0,,68.89,63.32,riesgo bajo,False,False,False
b6227ca140ae,HS-100514,Mid-Market,Webinar,16902.00,False,2024-08,2024-06,22,61.88,36.92,78.97,75.15,0,0,,82.74,63.43,riesgo bajo,False,False,False
840d8a53bce8,HS-100043,SMB,Outbound SDR,6666.00,False,2024-08,2024-06,22,58.46,16.92,67.26,98.54,1,0,5.00,18.12,63.50,riesgo bajo,False,False,False
00fe53692ca1,HS-100454,Enterprise,Partner,73127.00,False,2024-08,2024-06,6,76.41,78.97,90.09,25.31,0,0,,95.21,63.64,riesgo bajo,False,False,False
605a3500df16,HS-100303,SMB,Organic,4995.00,False,2024-08,2024-06,15,61.37,96.50,44.44,54.00,0,0,,31.37,63.65,riesgo bajo,False,False,False
e75f33c9ed23,HS-100105,Enterprise,Referral,59952.00,False,2024-08,2024-06,15,67.18,71.28,65.64,54.00,1,0,,97.09,63.82,riesgo bajo,False,False,False
5945ffa79bf5,HS-100441,SMB,Partner,2961.00,False,2024-08,2024-06,3,78.46,96.15,90.09,12.15,0,0,,30.17,63.85,riesgo bajo,False,False,False
ee1a76c497e4,HS-100394,Mid-Market,Partner,18678.00,False,2024-08,2024-06,22,67.86,31.20,60.68,82.54,2,0,3.50,73.68,63.86,riesgo bajo,False,False,False
338f32670f98,HS-100399,Mid-Market,Referral,22559.00,False,2024-08,2024-06,15,69.57,76.24,54.53,54.00,2,0,3.00,69.57,63.98,riesgo bajo,False,False,False
78dd22e22aac,HS-100528,SMB,Referral,4617.00,False,2024-08,2024-06,12,89.91,28.03,90.09,44.69,1,0,,20.94,63.99,riesgo bajo,False,False,False
d6c94dcf68f9,HS-100274,Enterprise,Webinar,41118.00,False,2024-08,2024-06,8,77.95,91.28,58.63,32.46,0,0,,88.72,64.07,riesgo bajo,False,False,False
c488ec042e89,HS-100347,Mid-Market,Partner,22774.00,False,2024-08,2024-06,17,69.91,40.85,90.09,60.15,0,0,,62.39,64.20,riesgo bajo,False,False,False
5205e01e1434,HS-100027,SMB,Paid Search,5268.00,False,2024-08,2024-06,3,85.30,87.44,90.09,12.15,1,0,2.00,41.11,64.50,riesgo bajo,False,False,False
800f2eb56933,HS-100030,SMB,Referral,3949.00,False,2024-08,2024-06,5,82.56,78.12,90.09,21.62,0,0,,24.36,64.52,riesgo bajo,False,False,False
64dcc8776b32,HS-100279,Mid-Market,Referral,27076.00,False,2024-08,2024-06,22,55.73,66.92,46.84,82.54,1,0,1.00,85.13,64.68,riesgo bajo,False,False,False
618a87bd9809,HS-100636,SMB,Partner,5381.00,False,2024-08,2024-06,22,52.99,87.44,34.87,78.54,1,0,3.00,28.29,64.83,riesgo bajo,False,False,False
0f42092743f1,HS-100626,SMB,Referral,8220.00,False,2024-08,2024-06,22,38.46,98.46,15.90,98.54,0,0,,3.16,65.10,riesgo bajo,False,False,False
78d1aed426c1,HS-100211,SMB,Evento,117697.00,False,2024-08,2024-06,12,73.16,87.44,57.95,44.69,0,0,,9.66,65.19,riesgo bajo,False,False,False
8fd23f99086a,HS-100292,SMB,Evento,6969.00,False,2024-08,2024-06,4,85.13,83.50,90.09,17.31,0,0,,12.56,65.20,riesgo bajo,False,False,False
8dfb642a97d7,HS-100329,SMB,Organic,3099.00,False,2024-08,2024-06,21,63.08,85.21,30.09,71.92,0,0,,32.74,65.21,riesgo bajo,False,False,False
22b962d9afed,HS-100620,Mid-Market,Outbound SDR,21407.00,False,2024-08,2024-06,10,94.53,38.46,90.09,37.23,0,0,,74.27,65.46,riesgo bajo,False,False,False
167708133e90,HS-100482,Mid-Market,Webinar,452473.00,False,2024-08,2024-06,11,95.04,33.25,90.09,40.23,1,0,3.00,67.86,65.50,riesgo bajo,False,False,False
9bf0ba4ae3b0,HS-100054,Enterprise,Partner,28633.00,False,2024-08,2024-06,22,49.40,84.27,18.12,95.85,3,0,3.00,88.89,65.62,riesgo bajo,False,False,False
811e0b829afa,HS-100166,Mid-Market,Outbound SDR,11953.00,False,2024-08,2024-06,4,82.39,91.62,90.09,17.31,0,0,,63.59,65.87,riesgo bajo,False,False,False
068871d26770,HS-100209,SMB,Paid Search,2448.00,False,2024-08,2024-06,22,64.27,82.05,15.04,82.54,3,1,3.33,49.91,65.92,riesgo bajo,False,False,False
25de70f28a81,HS-100354,SMB,Evento,2362.00,False,2024-08,2024-06,14,70.43,83.50,62.14,51.08,0,0,,12.56,66.00,riesgo bajo,False,False,False
67da30b569af,HS-100418,SMB,Referral,5407.00,False,2024-08,2024-06,21,63.25,96.84,19.66,71.92,0,0,,31.37,66.03,riesgo bajo,False,False,False
2e313ecc9f06,HS-100610,Mid-Market,Organic,17907.00,False,2024-08,2024-06,15,73.33,79.40,55.30,54.00,1,0,3.00,64.96,66.04,riesgo bajo,False,False,False
b4e6ad0d057a,HS-100604,SMB,Outbound SDR,6703.00,False,2024-08,2024-06,13,82.74,70.60,56.41,48.54,1,0,2.00,39.06,66.10,riesgo bajo,False,False,False
eda37dec809b,HS-100491,SMB,Organic,2762.00,False,2024-08,2024-06,4,79.32,98.46,90.09,17.31,0,0,,26.92,66.16,riesgo bajo,False,False,False
cc612f12a5f3,HS-100576,Enterprise,Partner,70952.00,False,2024-08,2024-06,22,50.60,63.93,41.88,98.54,3,0,4.50,94.87,66.34,riesgo bajo,False,False,False
e5bcc1fbee61,HS-100049,SMB,Paid Search,7357.00,False,2024-08,2024-06,22,55.38,81.03,48.29,78.54,0,0,,47.01,66.39,riesgo bajo,False,False,False
5d3997bae226,HS-100165,SMB,Evento,7140.00,False,2024-08,2024-06,16,81.20,56.07,64.27,57.31,2,0,2.50,17.61,66.47,riesgo bajo,False,False,False
a1baa2e417d2,HS-100250,Mid-Market,Partner,16813.00,False,2024-08,2024-06,18,60.68,94.87,49.23,63.23,0,0,,85.81,66.57,riesgo bajo,False,False,False
179d97e50dff,HS-100135,Enterprise,Referral,58276.00,False,2024-08,2024-06,7,90.09,64.96,90.09,29.08,1,0,1.00,87.69,66.76,riesgo bajo,False,False,False
5f6fe04e3c0d,HS-100530,Mid-Market,Partner,10577.00,False,2024-08,2024-06,22,53.16,56.07,60.43,93.31,2,0,4.50,72.82,66.88,riesgo bajo,False,False,False
0f9a82123cbe,HS-100202,SMB,Partner,4238.00,False,2024-08,2024-06,13,96.92,41.79,67.26,48.54,1,0,3.00,44.36,66.93,riesgo bajo,False,False,False
eb11583a635e,HS-100345,SMB,Evento,6737.00,False,2024-08,2024-06,22,65.98,87.44,19.06,78.54,1,0,2.00,12.99,67.00,riesgo bajo,False,False,False
e31d2d4a48e2,HS-100513,Enterprise,Partner,51424.00,False,2024-08,2024-06,14,73.68,69.91,79.83,51.08,0,0,,89.91,67.07,riesgo bajo,False,False,False
1b589de854cd,HS-100298,SMB,Partner,2414.00,False,2024-08,2024-06,14,85.81,56.07,70.43,51.08,0,0,,19.15,67.14,riesgo bajo,False,False,False
19e40842726a,HS-100282,SMB,Evento,8791.00,False,2024-08,2024-06,22,67.35,16.92,90.09,88.92,0,0,,28.97,67.15,riesgo bajo,False,False,False
79adf7e6a753,HS-100395,SMB,Webinar,5112.00,False,2024-08,2024-06,18,89.57,16.92,90.09,63.23,1,0,,26.32,67.22,riesgo bajo,False,False,False
fb8b03e9c21b,HS-100254,SMB,Evento,6309.00,False,2024-08,2024-06,22,78.97,31.20,50.68,86.15,0,0,,41.54,67.33,riesgo bajo,False,False,False
8ee34a42dee7,HS-100374,Mid-Market,Partner,20540.00,False,2024-08,2024-06,8,86.32,69.40,90.09,32.46,0,0,,77.26,67.34,riesgo bajo,False,False,False
1e6e8393975f,HS-100587,SMB,Partner,8235.00,False,2024-08,2024-06,7,75.56,93.33,90.09,29.08,1,0,4.00,5.56,67.35,riesgo bajo,False,False,False
d12b484f1480,HS-100350,Mid-Market,Paid Search,26840.00,False,2024-08,2024-06,19,67.52,78.12,54.70,66.31,0,0,,86.15,67.35,riesgo bajo,False,False,False
9de59d515b9f,HS-100649,Mid-Market,Evento,211640.00,False,2024-08,2024-06,22,84.10,20.51,68.38,78.54,0,0,,84.27,67.36,riesgo bajo,False,False,False
d54c9d70035a,HS-100293,Mid-Market,Webinar,21141.00,False,2024-08,2024-06,22,46.50,66.67,70.09,91.08,1,0,5.00,87.52,67.45,riesgo bajo,False,False,False
17ad157b6ec9,HS-100239,Mid-Market,Evento,19140.00,False,2024-08,2024-06,22,55.90,56.07,66.75,88.92,0,0,,60.34,67.47,riesgo bajo,False,False,False
1598cd0f4138,HS-100287,SMB,Referral,7903.00,False,2024-08,2024-06,22,57.78,76.24,42.39,86.15,0,0,,30.51,67.67,riesgo bajo,False,False,False
7a2060655ae1,HS-100367,Enterprise,Webinar,53993.00,False,2024-08,2024-06,20,77.09,63.59,49.06,68.92,0,0,,92.31,67.73,riesgo bajo,False,False,False
35f7ee11ef6a,HS-100286,SMB,Evento,7250.00,False,2024-08,2024-06,16,80.68,56.07,74.87,57.31,0,0,,51.79,67.88,riesgo bajo,False,False,False
ab72e3445be1,HS-100592,Mid-Market,Partner,23939.00,False,2024-08,2024-06,11,78.63,83.50,77.26,40.23,1,0,2.00,41.54,67.88,riesgo bajo,False,False,False
e382b0077d44,HS-100013,Mid-Market,Evento,19336.00,False,2024-08,2024-06,22,70.60,39.49,70.43,82.54,2,0,3.50,70.94,67.93,riesgo bajo,False,False,False
29c00e13c4e6,HS-100219,Mid-Market,Referral,11469.00,False,2024-08,2024-06,13,87.35,67.95,61.71,48.54,0,0,,81.54,67.98,riesgo bajo,False,False,False
20eb324cdfc6,HS-100220,Mid-Market,Webinar,27988.00,False,2024-08,2024-06,22,71.79,48.21,71.45,75.15,2,0,2.00,78.63,68.03,riesgo bajo,False,False,False
755809755e6a,HS-100343,SMB,Evento,45417.50,False,2024-08,2024-06,20,74.70,93.33,17.61,68.92,1,0,,43.25,68.13,riesgo bajo,False,False,False
75e57a3efe0c,HS-100145,SMB,Organic,6412.00,False,2024-08,2024-06,7,89.74,73.16,90.09,29.08,0,0,,22.82,68.28,riesgo bajo,False,False,False
98aa01742131,HS-100565,SMB,Evento,6004.00,False,2024-08,2024-06,22,64.62,78.12,53.33,75.15,0,0,,35.04,68.79,riesgo bajo,False,False,False
850c889b188c,HS-100563,SMB,Partner,2472.00,False,2024-08,2024-06,11,91.45,56.07,90.09,40.23,1,0,4.00,28.55,68.80,riesgo bajo,False,False,False
6cfc2bb220b5,HS-100031,Mid-Market,Evento,27881.00,False,2024-08,2024-06,20,84.27,41.79,68.55,68.92,1,0,3.00,72.65,68.81,riesgo bajo,False,False,False
c9cd0bb0cc08,HS-100427,SMB,Evento,6890.00,False,2024-08,2024-06,13,84.79,56.07,90.09,48.54,0,0,,47.35,68.97,riesgo bajo,False,False,False
f189adcdf97f,HS-100376,SMB,Outbound SDR,3126.00,False,2024-08,2024-06,13,86.84,70.60,66.15,48.54,0,0,,32.74,69.00,riesgo bajo,False,False,False
c4a02f8c12cd,HS-100501,Mid-Market,Outbound SDR,27217.00,False,2024-08,2024-06,3,93.33,97.09,90.09,12.15,1,0,3.00,88.55,69.24,riesgo bajo,False,False,False
935a1d29de57,HS-100314,Enterprise,Paid Search,58124.00,False,2024-08,2024-06,22,46.67,74.19,71.79,91.08,0,0,,93.33,69.26,riesgo bajo,False,False,False
4196ef66325f,HS-100086,SMB,Organic,8846.00,False,2024-08,2024-06,19,78.12,98.46,15.90,66.31,0,0,,4.10,69.31,riesgo bajo,False,False,False
0aa90d008a95,HS-100068,Mid-Market,Paid Search,25617.00,False,2024-08,2024-06,18,77.44,93.33,30.68,63.23,0,0,,61.37,69.34,riesgo bajo,False,False,False
c5350fab0bb4,HS-100063,Mid-Market,Partner,12779.00,False,2024-08,2024-06,22,84.44,31.20,45.98,88.92,2,0,2.00,60.00,69.37,riesgo bajo,False,False,False
b6f7ec4c7c1a,HS-100413,Enterprise,Webinar,78394.00,False,2024-08,2024-06,7,91.79,86.32,75.21,29.08,0,0,,84.62,69.40,riesgo bajo,False,False,False
fb754cb6ae6b,HS-100025,SMB,Evento,3030.00,False,2024-08,2024-06,20,96.07,56.07,26.75,68.92,1,0,3.00,5.56,69.53,riesgo bajo,False,False,False
8d7b0e3ccc06,HS-100181,SMB,Partner,6891.00,False,2024-08,2024-06,22,54.19,96.15,17.44,95.85,0,0,,43.68,69.57,riesgo bajo,False,False,False
c7ae629f0670,HS-100459,SMB,Evento,3082.00,False,2024-08,2024-06,22,79.15,28.03,50.68,95.85,0,0,,25.64,69.67,riesgo bajo,False,False,False
